iddetalle_ingreso,cantidad,precio,tipo_comprobante,serie_comprobante,num_comprobante,fecha,impuesto,total,estado_ingreso,idcategoria,codigo,nombre,precio_venta,stock,descripcion,imagen,estado_articulo
465026456,35,35.54,Nota de Crédito,8974735,,2023-07-08,77.95,60324.23,Cancelada,39582,3vTmiA6C,Camisa Clearly,35.54,2,Artículo Camisa Clearly en venta en tienda,fig_973,1
391027792,26,603.98,Factura,3925153,,2021-05-30,37.44,61377.18,Cancelada,40879,FMljB4pJ,Perfume Water,603.98,40,Artículo Perfume Water en venta en tienda,fig_238,1
785751120,78,972.38,Nota de Crédito,4465715,,2023-12-07,51.78,23224.11,En proceso,75369,56gQ321H,Portátil Quickly,972.38,92,Artículo Portátil Quickly en venta en tienda,fig_37,1
820216922,98,605.2,Ticket de Venta,5783470,,2018-01-19,85.32,51812.02,Cancelada,32684,Y7dD0KpG,Cocina Six,605.2,16,Artículo Cocina Six en venta en tienda,fig_563,1
559255327,45,605.2,Ticket de Venta,7834342,,2018-02-05,83.86,28816.65,En proceso,32684,Y7dD0KpG,Cocina Six,605.2,16,Artículo Cocina Six en venta en tienda,fig_563,1
900971612,16,721.83,Factura,8069173,,2021-04-25,99.94,95859.8,Reembolsada,32684,clRXMe4q,Mesa Hour,721.83,42,Artículo Mesa Hour en venta en tienda,fig_678,1
820356387,83,721.83,Ticket de Venta,2908405,,2023-02-19,11.96,67565.69,Completada,32684,clRXMe4q,Mesa Hour,721.83,42,Artículo Mesa Hour en venta en tienda,fig_678,1
895781980,5,741.29,Factura,5196842,,2020-01-12,76.26,82504.47,Cancelada,32684,fT33skoA,Mesa Particular,741.29,25,Artículo Mesa Particular en venta en tienda,fig_798,1
280206480,89,513.17,Factura,5196842,,2020-01-12,76.26,82504.47,Cancelada,97521,y4Wuf2wP,Reloj Hear,513.17,90,Artículo Reloj Hear en venta en tienda,fig_225,1
175981663,42,237.63,Recibo,8118379,,2023-11-16,18.02,66021.56,En proceso,75369,rDmah6gu,Teléfono Participant,237.63,37,Artículo Teléfono Participant en venta en tienda,fig_542,1
609342567,75,25.97,Ticket de Venta,2643866,,2016-10-07,67.2,7091.63,Reembolsada,32684,Ibw9Rhih,Lámpara Risk,25.97,92,Artículo Lámpara Risk en venta en tienda,fig_5,1
473855089,56,152.49,Ticket de Venta,1250802,,2018-06-10,59.89,2038.18,Cancelada,32684,f8Kb1azz,Alfombra Sort,152.49,68,Artículo Alfombra Sort en venta en tienda,fig_419,1
692821112,48,231.76,Recibo,4071021,,2021-03-28,84.23,13981.92,Pendiente,51470,ph7DhizJ,Juguete First,231.76,89,Artículo Juguete First en venta en tienda,fig_523,1
767575798,98,231.76,Factura,9517193,,2017-10-12,19.26,5147.07,Completada,51470,ph7DhizJ,Juguete First,231.76,89,Artículo Juguete First en venta en tienda,fig_523,1
916788345,52,764.29,Ticket de Venta,7372945,,2020-01-05,22.01,93671.82,Pendiente,13750,MZCe9YaN,Bolígrafo Head,764.29,99,Artículo Bolígrafo Head en venta en tienda,fig_206,1
699772919,81,264.58,Factura,7996943,,2020-04-26,35.28,92638.75,Pendiente,75369,np8JKD9M,Teléfono Image,264.58,1,Artículo Teléfono Image en venta en tienda,fig_582,1
118140035,24,366.03,Factura,9531067,,2015-02-12,61.05,11973.8,En proceso,82016,RAjWKF8F,Zapatos Great,366.03,5,Artículo Zapatos Great en venta en tienda,fig_200,1
580828719,41,366.03,Nota de Débito,7800350,,2015-03-17,90.48,82428.55,Reembolsada,82016,RAjWKF8F,Zapatos Great,366.03,5,Artículo Zapatos Great en venta en tienda,fig_200,1
856390797,80,328.58,Boleta de Venta,2139325,,2023-04-03,15.69,20510.02,Cancelada,32684,OEKJOJmu,Cuadro Age,328.58,67,Artículo Cuadro Age en venta en tienda,fig_50,1
968220130,6,105.16,Boleta de Venta,2139325,,2023-04-03,15.69,20510.02,Cancelada,51470,7iKlIrrd,Juguete Human,105.16,4,Artículo Juguete Human en venta en tienda,fig_947,1
242011813,51,105.16,Recibo,4644011,,2022-04-21,39.13,81931.32,Completada,51470,7iKlIrrd,Juguete Human,105.16,4,Artículo Juguete Human en venta en tienda,fig_947,1
501880654,72,513.12,Boleta de Venta,2139325,,2023-04-03,15.69,20510.02,Cancelada,32684,wwlmgGFb,Jarrón Anything,513.12,24,Artículo Jarrón Anything en venta en tienda,fig_25,1
821753524,57,513.12,Recibo,7608821,,2019-10-28,60.99,13583.33,Reembolsada,32684,wwlmgGFb,Jarrón Anything,513.12,24,Artículo Jarrón Anything en venta en tienda,fig_25,1
355335314,50,856.51,Ticket de Venta,4136130,,2016-12-03,89.44,70807.87,Completada,32684,Zgog5Tia,Mesa Sort,856.51,30,Artículo Mesa Sort en venta en tienda,fig_836,1
914001449,0,848.58,Ticket de Venta,4136130,,2016-12-03,89.44,70807.87,Completada,32684,ctDPXa4M,Cocina Ago,848.58,95,Artículo Cocina Ago en venta en tienda,fig_32,1
510489756,86,207.22,Ticket de Venta,8927679,,2022-03-28,30.39,12009.7,Pendiente,32684,g0Z7Nzoi,Mesa Manage,207.22,40,Artículo Mesa Manage en venta en tienda,fig_458,1
602936481,74,464.22,Boleta de Venta,7237993,,2018-09-19,56.15,43519.25,Completada,32684,CIsr1J5L,Alfombra Myself,464.22,94,Artículo Alfombra Myself en venta en tienda,fig_664,1
572765423,74,247.01,Boleta de Venta,7237993,,2018-09-19,56.15,43519.25,Completada,39582,MDUdBqcp,Vestido Factor,247.01,8,Artículo Vestido Factor en venta en tienda,fig_907,1
136004859,77,247.01,Nota de Débito,1234498,,2015-03-24,19.7,54494.77,En proceso,39582,MDUdBqcp,Vestido Factor,247.01,8,Artículo Vestido Factor en venta en tienda,fig_907,1
652775096,47,607.62,Boleta de Venta,7237993,,2018-09-19,56.15,43519.25,Completada,64218,cHHawWeX,Galleta Audience,607.62,73,Artículo Galleta Audience en venta en tienda,fig_253,1
916628645,89,535.64,Ticket de Venta,4690120,,2016-12-04,84.23,44715.72,Reembolsada,39582,L6ZjOsFv,Suéter Parent,535.64,30,Artículo Suéter Parent en venta en tienda,fig_383,1
574926032,71,47.47,Recibo,7682568,,2021-08-02,9.95,2567.45,Pendiente,64218,oD5889Hg,Galleta Challenge,47.47,8,Artículo Galleta Challenge en venta en tienda,fig_452,1
633109718,29,747.77,Recibo,1409088,,2023-09-01,23.11,94806.71,Completada,75369,LVwbu94s,Tableta Character,747.77,32,Artículo Tableta Character en venta en tienda,fig_925,1
664663258,49,260.54,Factura,2101710,,2021-08-31,7.89,96956.23,En proceso,40879,yY9Mvzps,Perfume Score,260.54,56,Artículo Perfume Score en venta en tienda,fig_852,1
749839581,15,385.66,Nota de Crédito,7450321,,2015-04-06,79.36,39307.05,Pendiente,82016,of2XkBAd,Tenis So,385.66,78,Artículo Tenis So en venta en tienda,fig_233,1
336628968,35,346.92,Nota de Débito,2972948,,2022-04-08,27.24,26877.29,En proceso,75369,ENaX9l30,Tableta Because,346.92,9,Artículo Tableta Because en venta en tienda,fig_955,1
167935217,32,984.43,Nota de Débito,1720405,,2016-08-06,93.39,43452.3,En proceso,32684,09pj2cPf,Cama Ago,984.43,71,Artículo Cama Ago en venta en tienda,fig_521,1
842818809,44,328.65,Factura,8115472,,2022-08-07,88.01,9455.74,Completada,51470,tRU0l0Qm,Juguete Both,328.65,76,Artículo Juguete Both en venta en tienda,fig_589,1
864710203,37,556.75,Factura,8115472,,2022-08-07,88.01,9455.74,Completada,32684,rWOt5sk1,Silla Four,556.75,55,Artículo Silla Four en venta en tienda,fig_558,1
789615869,62,664.33,Recibo,7253234,,2017-06-18,42.08,65077.69,Cancelada,39582,CddCewVl,Camisa His,664.33,31,Artículo Camisa His en venta en tienda,fig_744,1
587228414,70,610.6,Recibo,7253234,,2017-06-18,42.08,65077.69,Cancelada,39582,ztwkPx7y,Suéter Move,610.6,28,Artículo Suéter Move en venta en tienda,fig_770,1
829939361,88,656.32,Recibo,7253234,,2017-06-18,42.08,65077.69,Cancelada,64218,ekhf8nVB,Galleta Concern,656.32,18,Artículo Galleta Concern en venta en tienda,fig_756,1
721196284,48,377.77,Boleta de Venta,3504770,,2023-02-13,33.33,28889.76,En proceso,75369,OA2JFAHj,Teléfono Particularly,377.77,54,Artículo Teléfono Particularly en venta en tienda,fig_902,1
138009852,95,992.96,Boleta de Venta,2611768,,2018-05-24,25.17,86633.34,En proceso,64218,HGAnNKor,Galleta Region,992.96,57,Artículo Galleta Region en venta en tienda,fig_409,1
915016967,38,459.81,Factura,5452670,,2018-11-19,33.32,85244.8,En proceso,75369,yAW4qIZf,Portátil Lose,459.81,14,Artículo Portátil Lose en venta en tienda,fig_13,1
825607426,74,312.13,Ticket de Venta,2897388,,2020-09-29,11.29,22707.2,Pendiente,13750,em7wzwjz,Libro Performance,312.13,12,Artículo Libro Performance en venta en tienda,fig_40,1
414125324,57,460.29,Nota de Débito,4341187,,2019-11-14,86.45,93899.25,Cancelada,97521,157cCZ29,Anillo Summer,460.29,40,Artículo Anillo Summer en venta en tienda,fig_48,1
256593520,60,155.16,Nota de Débito,9983112,,2015-09-16,10.25,20858.03,Completada,32684,KUTIXXdb,Lámpara Loss,155.16,60,Artículo Lámpara Loss en venta en tienda,fig_106,1
663549851,34,121.67,Nota de Débito,4926586,,2018-05-07,71.97,59832.69,Completada,82016,y9JefSJp,Zapatos Present,121.67,55,Artículo Zapatos Present en venta en tienda,fig_311,1
775937687,72,699.19,Recibo,1004142,,2015-07-08,81.87,57503.78,Cancelada,32684,xiXVjj0S,Lámpara Stay,699.19,80,Artículo Lámpara Stay en venta en tienda,fig_461,1
792274203,79,661.89,Nota de Crédito,3767935,,2021-08-15,67.8,38901.31,Cancelada,32684,8c63qI83,Cocina Machine,661.89,83,Artículo Cocina Machine en venta en tienda,fig_443,1
116712740,51,576.4,Nota de Débito,8469582,,2021-04-17,13.67,73938.21,Reembolsada,51470,vdwZP5E9,Pelota Age,576.4,90,Artículo Pelota Age en venta en tienda,fig_571,1
839703869,34,557.45,Recibo,5278887,,2016-09-05,90.3,42206.45,Completada,40879,E6DAULIs,Perfume Middle,557.45,53,Artículo Perfume Middle en venta en tienda,fig_774,1
805946688,21,858.37,Recibo,6778800,,2015-06-13,55.14,26148.81,Pendiente,51470,Cd1aGKug,Pelota Time,858.37,10,Artículo Pelota Time en venta en tienda,fig_576,1
499703198,49,858.37,Nota de Crédito,3099565,,2020-03-19,83.68,8430.51,En proceso,51470,Cd1aGKug,Pelota Time,858.37,10,Artículo Pelota Time en venta en tienda,fig_576,1
891588038,35,304.17,Ticket de Venta,1365033,,2017-08-09,80.22,1609.69,Reembolsada,32684,kPBU8x6X,Alfombra Religious,304.17,82,Artículo Alfombra Religious en venta en tienda,fig_309,1
683005255,75,621.57,Boleta de Venta,5638926,,2020-07-12,32.15,94005.55,Completada,32684,RBp6aIc0,Cama Young,621.57,52,Artículo Cama Young en venta en tienda,fig_648,1
789716425,3,560.82,Boleta de Venta,5638926,,2020-07-12,32.15,94005.55,Completada,75369,scOysjb2,Teléfono Street,560.82,67,Artículo Teléfono Street en venta en tienda,fig_446,1
877786448,10,456.2,Nota de Débito,5796416,,2022-04-06,48.73,82632.34,Reembolsada,32684,l0OHlzA9,Jarrón Strong,456.2,21,Artículo Jarrón Strong en venta en tienda,fig_420,1
660366678,28,459.21,Ticket de Venta,3312515,,2023-05-08,18.4,12570.22,Reembolsada,97521,LFMWBORS,Reloj Commercial,459.21,3,Artículo Reloj Commercial en venta en tienda,fig_931,1
631653803,5,483.89,Factura,1624063,,2017-03-01,50.82,57423.95,Reembolsada,39582,sNaf5iVV,Pantalón Rule,483.89,99,Artículo Pantalón Rule en venta en tienda,fig_752,1
432873189,43,483.89,Boleta de Venta,8792235,,2018-03-03,30.63,29343.99,En proceso,39582,sNaf5iVV,Pantalón Rule,483.89,99,Artículo Pantalón Rule en venta en tienda,fig_752,1
991227233,50,490.89,Nota de Crédito,8658552,,2017-03-09,9.35,31782.3,En proceso,51470,zAnA3IJ4,Juguete Because,490.89,86,Artículo Juguete Because en venta en tienda,fig_536,1
766219695,18,490.89,Boleta de Venta,3752092,,2017-09-06,99.22,32357.24,Completada,51470,zAnA3IJ4,Juguete Because,490.89,86,Artículo Juguete Because en venta en tienda,fig_536,1
309288315,40,794.56,Factura,1019303,,2022-10-05,97.61,64155.43,Pendiente,64218,hy6ab2qi,Galleta Above,794.56,65,Artículo Galleta Above en venta en tienda,fig_690,1
771607935,61,258.91,Nota de Crédito,1923719,,2021-04-02,12.93,54715.66,En proceso,13750,N4lYZRed,Bolígrafo Heavy,258.91,16,Artículo Bolígrafo Heavy en venta en tienda,fig_811,1
828421514,74,225.11,Nota de Crédito,5666353,,2019-09-26,62.81,84958.53,Completada,51470,HTYBI8o2,Pelota Animal,225.11,64,Artículo Pelota Animal en venta en tienda,fig_797,1
161893777,84,10.65,Recibo,2097242,,2021-07-03,69.81,98978.59,Completada,32684,U5vtcs95,Cama Series,10.65,31,Artículo Cama Series en venta en tienda,fig_636,1
743314840,7,893.01,Nota de Débito,3486271,,2021-01-31,30.86,86476.64,Reembolsada,75369,YtoF6rCF,Teléfono Place,893.01,5,Artículo Teléfono Place en venta en tienda,fig_293,1
810696093,46,33.01,Factura,8419526,,2015-11-12,55.58,38886.27,Cancelada,32684,006aA3NU,Cocina Style,33.01,57,Artículo Cocina Style en venta en tienda,fig_68,1
178816417,3,323.48,Nota de Crédito,8030004,,2021-01-14,7.43,63158.55,Pendiente,32684,cs29ne0l,Jarrón Certainly,323.48,65,Artículo Jarrón Certainly en venta en tienda,fig_894,1
757523877,1,945.43,Recibo,7236439,,2018-05-31,52.7,46248.47,Cancelada,82016,NhYcWnmG,Zapatos Down,945.43,36,Artículo Zapatos Down en venta en tienda,fig_864,1
417273254,8,741.66,Recibo,4013836,,2017-07-20,10.84,68765.52,En proceso,39582,tGopuBKl,Suéter Race,741.66,42,Artículo Suéter Race en venta en tienda,fig_460,1
108520974,36,741.66,Recibo,5234285,,2015-05-19,43.05,75153.54,Reembolsada,39582,tGopuBKl,Suéter Race,741.66,42,Artículo Suéter Race en venta en tienda,fig_460,1
995587517,68,485.52,Recibo,9939836,,2021-07-25,39.68,98063.49,Completada,32684,uIvUnZgu,Mesa About,485.52,7,Artículo Mesa About en venta en tienda,fig_832,1
621313482,1,861.34,Recibo,5054068,,2022-11-19,40.19,89497.1,Cancelada,39582,IOXzRNpi,Vestido Cell,861.34,50,Artículo Vestido Cell en venta en tienda,fig_237,1
663551669,95,861.34,Factura,3285098,,2017-03-15,81.56,33566.19,Pendiente,39582,IOXzRNpi,Vestido Cell,861.34,50,Artículo Vestido Cell en venta en tienda,fig_237,1
891301322,43,349.88,Nota de Débito,9599040,,2021-01-21,87.69,97213.81,En proceso,51470,q2Rsy5MV,Juguete Something,349.88,9,Artículo Juguete Something en venta en tienda,fig_731,1
543157707,38,318.47,Nota de Crédito,3206410,,2017-08-10,87.05,62155.08,Completada,75369,xnwsYzrg,Portátil None,318.47,26,Artículo Portátil None en venta en tienda,fig_51,1
758672854,72,453.63,Ticket de Venta,9190999,,2021-01-28,5.72,22482.35,Pendiente,82016,BX8gDgJe,Zapatos Pick,453.63,38,Artículo Zapatos Pick en venta en tienda,fig_288,1
944025058,91,768.65,Ticket de Venta,1098445,,2015-04-19,37.14,19988.5,Completada,51470,z8gb8VwJ,Pelota Sure,768.65,35,Artículo Pelota Sure en venta en tienda,fig_768,1
286760430,32,210.82,Recibo,3601798,,2019-03-28,58.51,10780.41,Reembolsada,32684,5pMGqfCv,Cuadro Better,210.82,81,Artículo Cuadro Better en venta en tienda,fig_853,1
869459453,8,959.53,Boleta de Venta,5197351,,2019-06-30,72.77,69317.68,Cancelada,32684,7H452XUa,Cocina Law,959.53,89,Artículo Cocina Law en venta en tienda,fig_418,1
435508735,49,723.47,Nota de Crédito,8652434,,2017-09-17,22.53,60617.39,Completada,32684,CbcIo0E6,Jarrón Push,723.47,97,Artículo Jarrón Push en venta en tienda,fig_640,1
692365127,71,723.47,Recibo,1631028,,2017-06-26,26.27,82942.74,Reembolsada,32684,CbcIo0E6,Jarrón Push,723.47,97,Artículo Jarrón Push en venta en tienda,fig_640,1
540880402,48,683.84,Factura,6045536,,2023-11-28,59.61,92478.44,En proceso,32684,loZT3NL0,Cocina Yes,683.84,73,Artículo Cocina Yes en venta en tienda,fig_914,1
511958560,56,624.59,Nota de Débito,5996643,,2016-10-17,84.83,57011.8,Cancelada,97521,fv1JOYgF,Anillo Democratic,624.59,94,Artículo Anillo Democratic en venta en tienda,fig_392,1
114226754,77,219.24,Recibo,9045725,,2017-07-23,44.24,49768.42,Pendiente,32684,UvTXomTY,Jarrón Simply,219.24,47,Artículo Jarrón Simply en venta en tienda,fig_492,1
332293715,71,644.85,Nota de Débito,6397298,,2023-09-24,26.77,32324.28,Pendiente,32684,L0cbJ06c,Alfombra Himself,644.85,43,Artículo Alfombra Himself en venta en tienda,fig_725,1
576632811,0,573.12,Nota de Débito,6397298,,2023-09-24,26.77,32324.28,Pendiente,40879,MZybOuGz,Perfume Public,573.12,7,Artículo Perfume Public en venta en tienda,fig_398,1
798506597,6,317.56,Nota de Débito,2765962,,2023-05-23,55.85,57408.18,Reembolsada,51470,bSllmZqd,Juguete Race,317.56,87,Artículo Juguete Race en venta en tienda,fig_231,1
789399147,71,538.19,Boleta de Venta,9223281,,2015-09-18,15.78,93360.88,Pendiente,40879,wEKRWNUb,Maquillaje That,538.19,48,Artículo Maquillaje That en venta en tienda,fig_881,1
783568497,88,531.14,Nota de Débito,1086743,,2016-04-27,12.72,54013.74,Cancelada,32684,k4JqfzX6,Lámpara Available,531.14,7,Artículo Lámpara Available en venta en tienda,fig_606,1
946802402,42,531.14,Recibo,6329789,,2023-09-08,22.63,17970.8,En proceso,32684,k4JqfzX6,Lámpara Available,531.14,7,Artículo Lámpara Available en venta en tienda,fig_606,1
303580792,32,96.26,Nota de Débito,2543772,,2018-08-11,77.35,78407.2,Reembolsada,32684,4bM80fDZ,Lámpara First,96.26,51,Artículo Lámpara First en venta en tienda,fig_435,1
780232315,49,76.08,Nota de Crédito,5890588,,2018-01-15,9.57,96871.69,Cancelada,13750,eMYbH30M,Bolígrafo Visit,76.08,23,Artículo Bolígrafo Visit en venta en tienda,fig_169,1
437251712,24,121.4,Nota de Crédito,9301435,,2017-09-13,42.57,72989.4,En proceso,13750,CaPT0zOV,Bolígrafo Recently,121.4,17,Artículo Bolígrafo Recently en venta en tienda,fig_613,1
894408488,20,137.8,Nota de Crédito,9301435,,2017-09-13,42.57,72989.4,En proceso,39582,uS0yCbuY,Suéter Myself,137.8,6,Artículo Suéter Myself en venta en tienda,fig_998,1
772986786,59,652.95,Nota de Crédito,9301435,,2017-09-13,42.57,72989.4,En proceso,75369,Dio1pQZx,Portátil Within,652.95,79,Artículo Portátil Within en venta en tienda,fig_587,1
357543554,85,449.58,Boleta de Venta,5635274,,2015-10-20,41.82,76637.77,Reembolsada,75369,y2WeDBWd,Tableta Data,449.58,76,Artículo Tableta Data en venta en tienda,fig_751,1
818566788,69,351.48,Nota de Débito,9371089,,2020-07-24,10.33,6555.4,Reembolsada,97521,RRnAfxUh,Anillo Feeling,351.48,7,Artículo Anillo Feeling en venta en tienda,fig_23,1
491392646,65,15.69,Nota de Débito,7112053,,2015-02-12,31.64,46087.75,Pendiente,32684,5XoSkwVC,Cama People,15.69,71,Artículo Cama People en venta en tienda,fig_686,1
631269012,96,467.9,Nota de Débito,1888815,,2020-01-21,21.39,86267.72,Cancelada,51470,XqfGpu7a,Pelota Guy,467.9,86,Artículo Pelota Guy en venta en tienda,fig_739,1
112518811,79,477.68,Nota de Crédito,5201074,,2019-09-06,11.01,93731.48,Completada,32684,6yEmi0oS,Lámpara For,477.68,62,Artículo Lámpara For en venta en tienda,fig_465,1
637730463,73,831.19,Nota de Débito,3374256,,2017-06-07,41.76,13637.42,Completada,32684,457Ti1uV,Cama Prove,831.19,97,Artículo Cama Prove en venta en tienda,fig_343,1
773256884,57,714.63,Factura,9705517,,2015-03-09,49.81,48567.51,En proceso,39582,yga698UX,Suéter State,714.63,33,Artículo Suéter State en venta en tienda,fig_31,1
571096786,55,30.52,Recibo,8052624,,2017-04-09,80.82,94408.89,Completada,75369,vdzXoCGJ,Tableta Pick,30.52,15,Artículo Tableta Pick en venta en tienda,fig_256,1
355749678,96,696.11,Recibo,8052624,,2017-04-09,80.82,94408.89,Completada,75369,HmnBwQzn,Tableta Already,696.11,71,Artículo Tableta Already en venta en tienda,fig_990,1
855729875,25,917.72,Factura,9041546,,2016-06-11,81.5,54574.39,Completada,32684,Ao1STjRv,Cocina Action,917.72,29,Artículo Cocina Action en venta en tienda,fig_780,1
806549236,29,784.79,Recibo,5292974,,2015-03-19,52.65,57982.57,En proceso,51470,GQvdTMaR,Pelota Camera,784.79,86,Artículo Pelota Camera en venta en tienda,fig_995,1
819291894,35,331.98,Nota de Débito,1560674,,2021-04-29,3.11,69616.21,Reembolsada,32684,nuaWdEBj,Lámpara Line,331.98,30,Artículo Lámpara Line en venta en tienda,fig_307,1
834070269,61,41.49,Factura,9335195,,2022-01-20,54.0,25847.71,En proceso,75369,yLNH0kF6,Teléfono Item,41.49,61,Artículo Teléfono Item en venta en tienda,fig_45,1
714555134,22,637.93,Recibo,8983264,,2021-02-04,72.43,62781.04,En proceso,75369,0vm2sivJ,Tableta Staff,637.93,27,Artículo Tableta Staff en venta en tienda,fig_938,1
381427468,8,104.87,Recibo,4858291,,2019-11-17,22.12,26723.86,Pendiente,39582,S0AFQTfx,Suéter Plant,104.87,13,Artículo Suéter Plant en venta en tienda,fig_303,1
197236503,40,651.7,Factura,4190632,,2017-05-10,3.64,81334.82,Cancelada,13750,0ot7LXsL,Libro Science,651.7,59,Artículo Libro Science en venta en tienda,fig_217,1
204310304,41,464.85,Recibo,8306847,,2019-07-13,65.44,9433.95,Reembolsada,32684,IKJ9q3mA,Mesa Everything,464.85,77,Artículo Mesa Everything en venta en tienda,fig_279,1
700100386,46,954.19,Nota de Crédito,9514526,,2017-08-19,36.24,84583.49,Completada,32684,L1L1LEwE,Cuadro Clearly,954.19,96,Artículo Cuadro Clearly en venta en tienda,fig_861,1
944236345,75,377.14,Boleta de Venta,7510833,,2018-03-14,19.66,94796.6,En proceso,40879,cJ71wijf,Perfume Baby,377.14,50,Artículo Perfume Baby en venta en tienda,fig_577,1
497864510,10,726.22,Boleta de Venta,3601753,,2023-07-17,64.05,2260.85,Pendiente,32684,gDPryceu,Cuadro Hand,726.22,58,Artículo Cuadro Hand en venta en tienda,fig_801,1
784293803,71,764.74,Factura,2655769,,2017-08-04,22.27,62176.51,Cancelada,64218,Feerq3em,Galleta Effect,764.74,61,Artículo Galleta Effect en venta en tienda,fig_250,1
848023393,80,833.95,Recibo,4445763,,2020-08-22,58.87,65415.59,Pendiente,40879,zKe71088,Perfume A,833.95,31,Artículo Perfume A en venta en tienda,fig_234,1
241891176,77,810.54,Nota de Débito,2948968,,2020-02-15,59.5,87706.27,Reembolsada,82016,S0M5hZmF,Zapatos Senior,810.54,63,Artículo Zapatos Senior en venta en tienda,fig_133,1
315723625,87,542.54,Nota de Crédito,4749596,,2018-04-11,26.32,85506.27,Pendiente,13750,HMQ3m4ZM,Bolígrafo Here,542.54,14,Artículo Bolígrafo Here en venta en tienda,fig_401,1
211890036,72,825.88,Recibo,9107986,,2020-02-19,27.24,88759.63,Reembolsada,39582,xgrjwTgu,Vestido Enjoy,825.88,71,Artículo Vestido Enjoy en venta en tienda,fig_265,1
319682426,71,175.32,Factura,7491999,,2023-11-15,69.14,1665.7,Pendiente,40879,Xfo8ostu,Maquillaje East,175.32,95,Artículo Maquillaje East en venta en tienda,fig_911,1
163330030,53,175.32,Recibo,2437011,,2019-01-10,83.05,62059.03,Cancelada,40879,Xfo8ostu,Maquillaje East,175.32,95,Artículo Maquillaje East en venta en tienda,fig_911,1
284925821,68,955.27,Recibo,1226655,,2021-08-19,57.16,91738.58,Pendiente,75369,yIoWqwvm,Portátil Drive,955.27,4,Artículo Portátil Drive en venta en tienda,fig_364,1
132648844,68,433.08,Nota de Débito,6023050,,2021-09-11,69.85,13135.89,Pendiente,75369,Sqms7Z62,Portátil Report,433.08,64,Artículo Portátil Report en venta en tienda,fig_763,1
924145619,97,428.62,Ticket de Venta,5322182,,2023-07-19,82.66,73434.34,Completada,39582,XqUFskvV,Pantalón Event,428.62,89,Artículo Pantalón Event en venta en tienda,fig_199,1
903143381,50,162.9,Ticket de Venta,4221272,,2018-09-19,1.19,96405.06,Pendiente,75369,E9D0xd9V,Teléfono Board,162.9,27,Artículo Teléfono Board en venta en tienda,fig_837,1
