idarticulo,codigo,nombre_articulo,precio_venta,stock,descripcion_articulo,imagen,estado_articulo,nombre_categoria,descripcion_categoria,estado_categoria
923655,k1OVBNti,Teléfono Strategy,153.01,54,Artículo Teléfono Strategy en venta en tienda,fig_4,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
618533,7ycWvhd0,Teléfono Admit,967.6,86,Artículo Teléfono Admit en venta en tienda,fig_16,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
976938,gmcI0Ao8,Tableta Wall,472.1,71,Artículo Tableta Wall en venta en tienda,fig_18,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
395352,cJ7it3bc,Tableta Hold,256.46,36,Artículo Tableta Hold en venta en tienda,fig_36,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
907367,PP52YKW5,Portátil None,20.35,48,Artículo Portátil None en venta en tienda,fig_44,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
561268,doYqgG9X,Tableta Not,507.46,5,Artículo Tableta Not en venta en tienda,fig_52,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
352378,jfaXtuPM,Portátil Also,874.19,13,Artículo Portátil Also en venta en tienda,fig_54,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
825477,zK8MgZJ7,Teléfono Pay,531.37,17,Artículo Teléfono Pay en venta en tienda,fig_60,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
381079,58ooFwH3,Teléfono Structure,682.21,10,Artículo Teléfono Structure en venta en tienda,fig_69,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
993503,EDOYC46P,Tableta Baby,557.05,36,Artículo Tableta Baby en venta en tienda,fig_99,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
198879,Ya9m8QcR,Portátil Wear,891.19,51,Artículo Portátil Wear en venta en tienda,fig_101,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
624873,R574wymq,Teléfono Necessary,160.27,7,Artículo Teléfono Necessary en venta en tienda,fig_107,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
844688,vWoFGXam,Teléfono Similar,948.75,71,Artículo Teléfono Similar en venta en tienda,fig_111,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
606507,b2KijXT5,Portátil Part,706.49,40,Artículo Portátil Part en venta en tienda,fig_132,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
960816,onNHyUuj,Portátil Within,664.03,34,Artículo Portátil Within en venta en tienda,fig_135,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
198975,eFCBnobI,Portátil Fast,472.56,80,Artículo Portátil Fast en venta en tienda,fig_141,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
268611,yrZbCHij,Portátil Since,985.69,38,Artículo Portátil Since en venta en tienda,fig_145,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
291141,hrMzve7a,Teléfono Conference,933.66,89,Artículo Teléfono Conference en venta en tienda,fig_146,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
758087,Ff0QUhUL,Teléfono Provide,957.18,91,Artículo Teléfono Provide en venta en tienda,fig_148,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
373070,gRDo0pio,Portátil Change,136.53,33,Artículo Portátil Change en venta en tienda,fig_153,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
391523,Soau9Y8y,Teléfono Environmental,630.7,4,Artículo Teléfono Environmental en venta en tienda,fig_166,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
199012,xlxQTpej,Teléfono When,404.96,5,Artículo Teléfono When en venta en tienda,fig_167,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
772464,mYUKyHmc,Teléfono Well,32.81,43,Artículo Teléfono Well en venta en tienda,fig_177,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
762287,GjDlKJdX,Teléfono Student,848.48,17,Artículo Teléfono Student en venta en tienda,fig_198,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
496066,G2csDgCE,Tableta Manager,139.78,65,Artículo Tableta Manager en venta en tienda,fig_205,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
561624,nEZZfveF,Teléfono Lose,570.77,23,Artículo Teléfono Lose en venta en tienda,fig_215,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
940520,COhBDHQM,Tableta Whatever,844.56,65,Artículo Tableta Whatever en venta en tienda,fig_218,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
782856,knzw3kj7,Teléfono Man,459.12,89,Artículo Teléfono Man en venta en tienda,fig_239,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
111129,KYyqlZLp,Teléfono State,204.19,72,Artículo Teléfono State en venta en tienda,fig_244,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
320034,fji1DMII,Portátil Work,135.03,7,Artículo Portátil Work en venta en tienda,fig_247,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
842273,O3PejJ4j,Teléfono Will,107.66,55,Artículo Teléfono Will en venta en tienda,fig_248,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
815679,Sk8srAql,Teléfono Dream,387.91,49,Artículo Teléfono Dream en venta en tienda,fig_260,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
741970,GpsXvENv,Tableta Place,643.53,67,Artículo Tableta Place en venta en tienda,fig_265,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
158358,LaoPBWC8,Teléfono Plant,211.85,88,Artículo Teléfono Plant en venta en tienda,fig_291,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
944807,l9xrJyRb,Tableta Through,516.52,24,Artículo Tableta Through en venta en tienda,fig_302,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
135858,rrgY9bpG,Teléfono Focus,989.35,7,Artículo Teléfono Focus en venta en tienda,fig_305,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
160465,spPFGym9,Portátil Tend,311.86,42,Artículo Portátil Tend en venta en tienda,fig_321,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
183003,9cpmp2g3,Portátil Career,266.8,52,Artículo Portátil Career en venta en tienda,fig_324,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
641760,38NszGpU,Tableta Must,468.45,26,Artículo Tableta Must en venta en tienda,fig_327,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
203500,KDgaYn0S,Portátil Above,747.73,10,Artículo Portátil Above en venta en tienda,fig_332,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
385782,i6t3NR3Y,Teléfono Already,483.87,24,Artículo Teléfono Already en venta en tienda,fig_336,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
903947,zw23tlLc,Portátil Head,774.9,21,Artículo Portátil Head en venta en tienda,fig_351,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
828181,NkVDVLqZ,Teléfono Forward,242.09,15,Artículo Teléfono Forward en venta en tienda,fig_353,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
668460,ueHnNhFA,Tableta Somebody,69.75,11,Artículo Tableta Somebody en venta en tienda,fig_359,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
676660,MA9TlpYW,Teléfono All,601.88,89,Artículo Teléfono All en venta en tienda,fig_361,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
156522,haaDHO5l,Portátil See,145.58,66,Artículo Portátil See en venta en tienda,fig_387,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
160630,zNGycAw7,Portátil Middle,186.74,2,Artículo Portátil Middle en venta en tienda,fig_397,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
230271,DhijPqC7,Tableta Few,426.33,73,Artículo Tableta Few en venta en tienda,fig_399,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
199554,goZeALn5,Tableta Control,388.92,71,Artículo Tableta Control en venta en tienda,fig_400,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
469894,Bv9tiGwV,Tableta Town,156.38,94,Artículo Tableta Town en venta en tienda,fig_403,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
635794,3cFNVDGI,Tableta Road,945.19,74,Artículo Tableta Road en venta en tienda,fig_411,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
480205,kc1FYehH,Portátil Successful,242.49,60,Artículo Portátil Successful en venta en tienda,fig_438,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
285655,RH2E8kys,Tableta Need,742.03,6,Artículo Tableta Need en venta en tienda,fig_447,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
127968,HdBq3LsX,Tableta Improve,528.51,89,Artículo Tableta Improve en venta en tienda,fig_452,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
963575,pVewd5su,Tableta Save,74.69,65,Artículo Tableta Save en venta en tienda,fig_462,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
447484,WrwbMQPg,Teléfono Until,840.89,8,Artículo Teléfono Until en venta en tienda,fig_465,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
381951,34dmLhJ3,Tableta Community,974.28,68,Artículo Tableta Community en venta en tienda,fig_466,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
351244,Zn7NVyac,Tableta Imagine,743.61,85,Artículo Tableta Imagine en venta en tienda,fig_473,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
398351,ffE7cUZG,Tableta Gas,963.74,47,Artículo Tableta Gas en venta en tienda,fig_477,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
992274,zsaj9lyr,Teléfono Free,670.09,46,Artículo Teléfono Free en venta en tienda,fig_479,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
846883,3ZP7LQjB,Teléfono Figure,321.87,28,Artículo Teléfono Figure en venta en tienda,fig_485,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
238630,yR4ID4Y2,Portátil Purpose,510.49,75,Artículo Portátil Purpose en venta en tienda,fig_487,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
848956,UIioz7eW,Tableta Citizen,101.51,9,Artículo Tableta Citizen en venta en tienda,fig_501,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
681055,EaupdMXy,Tableta Oil,801.73,62,Artículo Tableta Oil en venta en tienda,fig_520,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
623736,fdtN5mx0,Tableta Hard,367.46,27,Artículo Tableta Hard en venta en tienda,fig_528,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
814202,RdndjKsT,Portátil Rest,197.9,28,Artículo Portátil Rest en venta en tienda,fig_529,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
605406,tAppv2FE,Teléfono Hope,99.42,32,Artículo Teléfono Hope en venta en tienda,fig_574,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
183524,hiHel4kI,Teléfono Do,449.83,11,Artículo Teléfono Do en venta en tienda,fig_577,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
656639,Iq1aEzIH,Teléfono Ready,853.4,65,Artículo Teléfono Ready en venta en tienda,fig_591,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
804105,xnAl6Wju,Portátil Recent,373.73,95,Artículo Portátil Recent en venta en tienda,fig_597,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
308497,grkZBgOV,Teléfono Still,978.3,5,Artículo Teléfono Still en venta en tienda,fig_605,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
607524,QYoF10e6,Teléfono Seek,441.31,92,Artículo Teléfono Seek en venta en tienda,fig_618,1,Electronicos,"Desde telefonos moviles, computadoras portatiles y tabletas hasta accesorios como auriculares, cargadores y fundas.",1
