iddetalle_venta,cantidad,precio,descuento,tipo_comprobante,serie_comprobante,num_comprobante,fecha,impuesto,total,estado_venta,idcategoria,codigo,nombre,precio_venta,stock,descripcion,imagen,estado_articulo
5069700,8,974.8,162.17,Nota de Crédito,1276397,93637025,2020-03-20,23.33,86908.93,Pendiente,82016,L52mjAOt,Tenis Director,974.8,29,Artículo Tenis Director en venta en tienda,fig_74,1
4006528,71,974.8,426.4,Factura,7393368,87177289,2016-05-26,15.03,75109.53,Completada,82016,L52mjAOt,Tenis Director,974.8,29,Artículo Tenis Director en venta en tienda,fig_74,1
9373433,45,863.25,504.32,Nota de Débito,5024186,91505008,2017-11-25,6.17,88236.51,Pendiente,32684,sRPVchBY,Cuadro Book,863.25,22,Artículo Cuadro Book en venta en tienda,fig_630,1
9462599,59,863.25,242.4,Nota de Débito,1414295,82420857,2018-06-26,13.7,43692.96,Cancelada,32684,sRPVchBY,Cuadro Book,863.25,22,Artículo Cuadro Book en venta en tienda,fig_630,1
3812097,7,863.25,138.56,Nota de Crédito,1403014,82348159,2017-01-22,51.3,65129.66,Pendiente,32684,sRPVchBY,Cuadro Book,863.25,22,Artículo Cuadro Book en venta en tienda,fig_630,1
8945578,15,863.25,753.95,Recibo,2642865,18934643,2017-10-17,99.82,53055.11,Pendiente,32684,sRPVchBY,Cuadro Book,863.25,22,Artículo Cuadro Book en venta en tienda,fig_630,1
5679119,14,863.25,43.56,Ticket de Venta,3869438,82528965,2022-11-26,5.03,79000.98,Reembolsada,32684,sRPVchBY,Cuadro Book,863.25,22,Artículo Cuadro Book en venta en tienda,fig_630,1
9253486,13,863.25,228.0,Nota de Crédito,4679779,19785813,2019-01-21,64.87,14467.54,Completada,32684,sRPVchBY,Cuadro Book,863.25,22,Artículo Cuadro Book en venta en tienda,fig_630,1
5118192,1,972.38,449.43,Nota de Débito,5024186,91505008,2017-11-25,6.17,88236.51,Pendiente,75369,56gQ321H,Portátil Quickly,972.38,92,Artículo Portátil Quickly en venta en tienda,fig_37,1
8060235,11,972.38,280.57,Recibo,1948443,34517737,2018-03-08,98.7,81942.8,Reembolsada,75369,56gQ321H,Portátil Quickly,972.38,92,Artículo Portátil Quickly en venta en tienda,fig_37,1
7764060,65,972.38,824.63,Nota de Crédito,2227280,99679261,2019-07-07,7.19,28752.8,Completada,75369,56gQ321H,Portátil Quickly,972.38,92,Artículo Portátil Quickly en venta en tienda,fig_37,1
8172879,14,794.56,161.05,Nota de Débito,5024186,91505008,2017-11-25,6.17,88236.51,Pendiente,64218,hy6ab2qi,Galleta Above,794.56,65,Artículo Galleta Above en venta en tienda,fig_690,1
5255304,70,794.56,177.51,Recibo,5231206,93843983,2017-07-01,27.77,24687.24,Pendiente,64218,hy6ab2qi,Galleta Above,794.56,65,Artículo Galleta Above en venta en tienda,fig_690,1
8211430,33,270.73,296.71,Nota de Débito,5024186,91505008,2017-11-25,6.17,88236.51,Pendiente,39582,TxtPBRaM,Vestido Health,270.73,46,Artículo Vestido Health en venta en tienda,fig_597,1
6961125,27,270.73,275.65,Recibo,6855614,10863493,2020-05-19,14.51,89.62,Reembolsada,39582,TxtPBRaM,Vestido Health,270.73,46,Artículo Vestido Health en venta en tienda,fig_597,1
7928875,81,270.73,743.64,Boleta de Venta,6371132,27008798,2015-05-22,42.66,84893.04,Reembolsada,39582,TxtPBRaM,Vestido Health,270.73,46,Artículo Vestido Health en venta en tienda,fig_597,1
9922014,66,270.73,43.75,Boleta de Venta,8036816,84740487,2018-10-11,8.67,11470.13,Pendiente,39582,TxtPBRaM,Vestido Health,270.73,46,Artículo Vestido Health en venta en tienda,fig_597,1
5566122,66,270.73,448.88,Factura,9824918,62237273,2022-09-15,38.06,49042.66,Completada,39582,TxtPBRaM,Vestido Health,270.73,46,Artículo Vestido Health en venta en tienda,fig_597,1
4355426,59,270.73,17.38,Nota de Crédito,6015951,27540375,2021-10-14,72.43,97156.8,Reembolsada,39582,TxtPBRaM,Vestido Health,270.73,46,Artículo Vestido Health en venta en tienda,fig_597,1
4632015,86,270.73,854.38,Ticket de Venta,3570729,48020450,2019-12-25,52.35,49388.13,Pendiente,39582,TxtPBRaM,Vestido Health,270.73,46,Artículo Vestido Health en venta en tienda,fig_597,1
4859817,56,954.19,267.85,Boleta de Venta,6764000,86027690,2015-04-01,22.72,1965.17,Pendiente,32684,L1L1LEwE,Cuadro Clearly,954.19,96,Artículo Cuadro Clearly en venta en tienda,fig_861,1
4029813,99,954.19,704.61,Factura,4236997,71016144,2020-06-12,80.75,60825.47,Cancelada,32684,L1L1LEwE,Cuadro Clearly,954.19,96,Artículo Cuadro Clearly en venta en tienda,fig_861,1
9870339,46,954.19,860.87,Boleta de Venta,4735684,30407307,2019-01-12,93.49,81299.25,Completada,32684,L1L1LEwE,Cuadro Clearly,954.19,96,Artículo Cuadro Clearly en venta en tienda,fig_861,1
8642018,52,954.19,240.59,Nota de Débito,8490380,28085609,2016-11-09,57.47,75546.94,En proceso,32684,L1L1LEwE,Cuadro Clearly,954.19,96,Artículo Cuadro Clearly en venta en tienda,fig_861,1
5717484,72,709.81,636.54,Boleta de Venta,6764000,86027690,2015-04-01,22.72,1965.17,Pendiente,97521,CXxN2paw,Reloj Wall,709.81,4,Artículo Reloj Wall en venta en tienda,fig_904,1
4705790,30,709.81,363.31,Ticket de Venta,3132225,59775748,2016-03-11,89.75,9317.49,Reembolsada,97521,CXxN2paw,Reloj Wall,709.81,4,Artículo Reloj Wall en venta en tienda,fig_904,1
9084096,20,709.81,383.16,Nota de Débito,4352558,40020452,2018-07-17,38.17,60452.04,Reembolsada,97521,CXxN2paw,Reloj Wall,709.81,4,Artículo Reloj Wall en venta en tienda,fig_904,1
5959419,25,709.81,402.73,Ticket de Venta,2845945,40041683,2016-01-15,39.94,28747.96,En proceso,97521,CXxN2paw,Reloj Wall,709.81,4,Artículo Reloj Wall en venta en tienda,fig_904,1
9590976,32,391.8,579.57,Boleta de Venta,6764000,86027690,2015-04-01,22.72,1965.17,Pendiente,39582,Ai33KZM9,Camisa Pick,391.8,73,Artículo Camisa Pick en venta en tienda,fig_359,1
3722931,97,391.8,283.75,Factura,8209918,64310718,2015-03-23,76.07,25405.97,Cancelada,39582,Ai33KZM9,Camisa Pick,391.8,73,Artículo Camisa Pick en venta en tienda,fig_359,1
4324482,49,391.8,83.5,Nota de Crédito,6705482,88451347,2015-02-08,65.86,28250.6,Completada,39582,Ai33KZM9,Camisa Pick,391.8,73,Artículo Camisa Pick en venta en tienda,fig_359,1
8901437,61,391.8,614.94,Factura,6041481,43396997,2016-11-11,81.37,80075.42,Completada,39582,Ai33KZM9,Camisa Pick,391.8,73,Artículo Camisa Pick en venta en tienda,fig_359,1
5102052,5,391.8,203.43,Ticket de Venta,2114134,76184064,2019-01-21,92.3,59017.78,Pendiente,39582,Ai33KZM9,Camisa Pick,391.8,73,Artículo Camisa Pick en venta en tienda,fig_359,1
5110190,70,624.59,184.19,Boleta de Venta,6764000,86027690,2015-04-01,22.72,1965.17,Pendiente,97521,fv1JOYgF,Anillo Democratic,624.59,94,Artículo Anillo Democratic en venta en tienda,fig_392,1
5620079,65,624.59,12.52,Boleta de Venta,6514950,32041200,2021-12-28,53.19,95606.75,Pendiente,97521,fv1JOYgF,Anillo Democratic,624.59,94,Artículo Anillo Democratic en venta en tienda,fig_392,1
4145104,50,624.59,41.6,Nota de Crédito,7752784,99914774,2017-05-03,5.16,41555.14,En proceso,97521,fv1JOYgF,Anillo Democratic,624.59,94,Artículo Anillo Democratic en venta en tienda,fig_392,1
8154531,57,624.59,126.04,Ticket de Venta,9392128,60010496,2017-04-25,33.73,30667.3,En proceso,97521,fv1JOYgF,Anillo Democratic,624.59,94,Artículo Anillo Democratic en venta en tienda,fig_392,1
7396475,22,624.59,105.95,Boleta de Venta,1128758,50868483,2023-04-02,92.82,64351.32,En proceso,97521,fv1JOYgF,Anillo Democratic,624.59,94,Artículo Anillo Democratic en venta en tienda,fig_392,1
8656761,2,624.59,630.64,Nota de Débito,2483455,86062292,2018-09-01,3.96,19984.77,En proceso,97521,fv1JOYgF,Anillo Democratic,624.59,94,Artículo Anillo Democratic en venta en tienda,fig_392,1
8520125,38,220.79,830.67,Nota de Crédito,5686805,70661593,2015-05-03,20.0,5253.1,Reembolsada,32684,igbp2S9s,Cama Position,220.79,53,Artículo Cama Position en venta en tienda,fig_695,1
9619744,8,220.79,121.09,Boleta de Venta,6295689,72157318,2023-07-08,43.53,32562.39,Reembolsada,32684,igbp2S9s,Cama Position,220.79,53,Artículo Cama Position en venta en tienda,fig_695,1
3990617,41,220.79,451.84,Nota de Crédito,8240086,95591341,2015-10-02,87.0,12016.86,Reembolsada,32684,igbp2S9s,Cama Position,220.79,53,Artículo Cama Position en venta en tienda,fig_695,1
7412073,68,220.79,712.71,Nota de Crédito,5423517,66074968,2020-05-28,79.78,48067.63,Cancelada,32684,igbp2S9s,Cama Position,220.79,53,Artículo Cama Position en venta en tienda,fig_695,1
3872436,30,220.79,338.48,Boleta de Venta,5371566,35276457,2015-07-07,82.43,43097.02,Cancelada,32684,igbp2S9s,Cama Position,220.79,53,Artículo Cama Position en venta en tienda,fig_695,1
6400250,17,220.79,37.81,Ticket de Venta,5808402,53735667,2017-01-27,86.0,24247.46,Cancelada,32684,igbp2S9s,Cama Position,220.79,53,Artículo Cama Position en venta en tienda,fig_695,1
9498675,90,220.79,691.61,Ticket de Venta,2423883,79709192,2020-07-17,55.68,29237.93,Pendiente,32684,igbp2S9s,Cama Position,220.79,53,Artículo Cama Position en venta en tienda,fig_695,1
6886668,38,590.39,495.4,Ticket de Venta,7382801,76449540,2020-04-02,41.25,84387.78,Cancelada,32684,k7ORvRid,Mesa Suddenly,590.39,29,Artículo Mesa Suddenly en venta en tienda,fig_621,1
7362750,14,590.39,881.09,Nota de Débito,9148958,62489050,2021-01-01,48.33,30712.68,Completada,32684,k7ORvRid,Mesa Suddenly,590.39,29,Artículo Mesa Suddenly en venta en tienda,fig_621,1
5814295,76,216.63,335.49,Ticket de Venta,7382801,76449540,2020-04-02,41.25,84387.78,Cancelada,82016,UFpK4yCk,Tenis From,216.63,68,Artículo Tenis From en venta en tienda,fig_672,1
8499979,63,216.63,770.2,Factura,6428171,73244110,2019-07-03,83.12,47268.87,Completada,82016,UFpK4yCk,Tenis From,216.63,68,Artículo Tenis From en venta en tienda,fig_672,1
8773993,4,380.49,244.51,Ticket de Venta,7382801,76449540,2020-04-02,41.25,84387.78,Cancelada,75369,bQnKs8aS,Tableta Bring,380.49,51,Artículo Tableta Bring en venta en tienda,fig_394,1
7980940,31,380.49,784.25,Nota de Débito,8550120,68830947,2019-09-13,2.98,5215.63,Cancelada,75369,bQnKs8aS,Tableta Bring,380.49,51,Artículo Tableta Bring en venta en tienda,fig_394,1
6557206,22,380.49,145.6,Factura,9441736,32514430,2023-01-30,83.27,23261.87,Cancelada,75369,bQnKs8aS,Tableta Bring,380.49,51,Artículo Tableta Bring en venta en tienda,fig_394,1
8589555,71,380.49,965.7,Boleta de Venta,5829607,80567218,2020-09-02,64.69,39742.43,Pendiente,75369,bQnKs8aS,Tableta Bring,380.49,51,Artículo Tableta Bring en venta en tienda,fig_394,1
9563744,20,380.49,159.81,Factura,7851211,60828850,2015-03-18,65.28,98571.0,Pendiente,75369,bQnKs8aS,Tableta Bring,380.49,51,Artículo Tableta Bring en venta en tienda,fig_394,1
3379643,52,380.49,332.79,Nota de Crédito,3438527,27965371,2023-12-19,76.01,39459.94,Reembolsada,75369,bQnKs8aS,Tableta Bring,380.49,51,Artículo Tableta Bring en venta en tienda,fig_394,1
9251178,58,380.49,583.75,Nota de Débito,8596591,80061496,2018-04-27,16.04,2782.67,Reembolsada,75369,bQnKs8aS,Tableta Bring,380.49,51,Artículo Tableta Bring en venta en tienda,fig_394,1
4127068,78,380.49,135.48,Ticket de Venta,3869438,82528965,2022-11-26,5.03,79000.98,Reembolsada,75369,bQnKs8aS,Tableta Bring,380.49,51,Artículo Tableta Bring en venta en tienda,fig_394,1
7978012,57,380.49,747.82,Factura,4111792,78574986,2022-07-07,64.32,10613.63,Completada,75369,bQnKs8aS,Tableta Bring,380.49,51,Artículo Tableta Bring en venta en tienda,fig_394,1
8872440,39,619.25,517.25,Ticket de Venta,7382801,76449540,2020-04-02,41.25,84387.78,Cancelada,64218,lWfIH5Ih,Galleta Man,619.25,24,Artículo Galleta Man en venta en tienda,fig_374,1
9002642,56,619.25,423.62,Nota de Crédito,2653385,47367343,2016-08-09,5.06,90745.69,Cancelada,64218,lWfIH5Ih,Galleta Man,619.25,24,Artículo Galleta Man en venta en tienda,fig_374,1
4927697,65,619.25,53.97,Boleta de Venta,7383576,24603082,2022-09-18,53.9,31190.43,Pendiente,64218,lWfIH5Ih,Galleta Man,619.25,24,Artículo Galleta Man en venta en tienda,fig_374,1
6775868,66,619.25,143.21,Recibo,5655375,68227864,2020-02-10,69.43,68524.81,En proceso,64218,lWfIH5Ih,Galleta Man,619.25,24,Artículo Galleta Man en venta en tienda,fig_374,1
9039502,65,523.69,754.59,Ticket de Venta,7382801,76449540,2020-04-02,41.25,84387.78,Cancelada,97521,H9qw3N8P,Reloj Statement,523.69,52,Artículo Reloj Statement en venta en tienda,fig_112,1
5943467,55,523.69,293.0,Nota de Crédito,7323799,45512863,2021-12-17,96.26,14431.25,Cancelada,97521,H9qw3N8P,Reloj Statement,523.69,52,Artículo Reloj Statement en venta en tienda,fig_112,1
5437422,16,523.69,625.24,Ticket de Venta,1786696,46281479,2015-10-06,52.64,31733.48,Reembolsada,97521,H9qw3N8P,Reloj Statement,523.69,52,Artículo Reloj Statement en venta en tienda,fig_112,1
6363998,22,523.69,928.34,Factura,4246198,73046650,2020-12-17,13.43,64783.06,Cancelada,97521,H9qw3N8P,Reloj Statement,523.69,52,Artículo Reloj Statement en venta en tienda,fig_112,1
4417345,51,523.69,354.43,Boleta de Venta,5449297,49231390,2022-04-18,63.47,24828.28,Cancelada,97521,H9qw3N8P,Reloj Statement,523.69,52,Artículo Reloj Statement en venta en tienda,fig_112,1
7699779,75,898.55,741.42,Ticket de Venta,7382801,76449540,2020-04-02,41.25,84387.78,Cancelada,39582,QsgvK1OT,Camisa Dinner,898.55,80,Artículo Camisa Dinner en venta en tienda,fig_127,1
6422983,92,898.55,227.6,Factura,7953553,62723175,2022-08-30,20.5,12968.8,Cancelada,39582,QsgvK1OT,Camisa Dinner,898.55,80,Artículo Camisa Dinner en venta en tienda,fig_127,1
5279059,0,898.55,345.0,Ticket de Venta,1631832,15953441,2022-05-21,71.39,85316.87,Reembolsada,39582,QsgvK1OT,Camisa Dinner,898.55,80,Artículo Camisa Dinner en venta en tienda,fig_127,1
4953680,14,898.55,8.89,Recibo,4131433,45744663,2022-07-04,15.82,76374.31,Cancelada,39582,QsgvK1OT,Camisa Dinner,898.55,80,Artículo Camisa Dinner en venta en tienda,fig_127,1
7157571,76,898.55,23.61,Boleta de Venta,1922371,41911577,2020-04-21,87.36,17545.72,Completada,39582,QsgvK1OT,Camisa Dinner,898.55,80,Artículo Camisa Dinner en venta en tienda,fig_127,1
4461867,62,997.81,225.97,Factura,7953553,62723175,2022-08-30,20.5,12968.8,Cancelada,13750,2PhJn3Zq,Libro Month,997.81,71,Artículo Libro Month en venta en tienda,fig_721,1
8614312,16,997.81,734.68,Nota de Débito,4352558,40020452,2018-07-17,38.17,60452.04,Reembolsada,13750,2PhJn3Zq,Libro Month,997.81,71,Artículo Libro Month en venta en tienda,fig_721,1
9787216,81,997.81,895.25,Nota de Débito,7499450,88968893,2017-07-27,70.54,24259.91,Pendiente,13750,2PhJn3Zq,Libro Month,997.81,71,Artículo Libro Month en venta en tienda,fig_721,1
7838516,97,997.81,231.86,Recibo,3218653,94270662,2017-12-02,74.78,51241.62,En proceso,13750,2PhJn3Zq,Libro Month,997.81,71,Artículo Libro Month en venta en tienda,fig_721,1
7126424,19,997.81,627.71,Nota de Crédito,9183594,18028841,2018-02-26,57.3,29275.85,Completada,13750,2PhJn3Zq,Libro Month,997.81,71,Artículo Libro Month en venta en tienda,fig_721,1
8988317,40,997.81,28.55,Nota de Débito,2730880,80659262,2021-08-21,90.76,21327.84,En proceso,13750,2PhJn3Zq,Libro Month,997.81,71,Artículo Libro Month en venta en tienda,fig_721,1
9717700,12,988.6,76.75,Factura,7953553,62723175,2022-08-30,20.5,12968.8,Cancelada,51470,1XwLvY6i,Juguete Pm,988.6,18,Artículo Juguete Pm en venta en tienda,fig_741,1
6426399,81,988.6,234.04,Recibo,3218653,94270662,2017-12-02,74.78,51241.62,En proceso,51470,1XwLvY6i,Juguete Pm,988.6,18,Artículo Juguete Pm en venta en tienda,fig_741,1
8146041,93,988.6,334.71,Boleta de Venta,2614974,67686081,2018-10-06,40.89,18131.5,Pendiente,51470,1XwLvY6i,Juguete Pm,988.6,18,Artículo Juguete Pm en venta en tienda,fig_741,1
3547712,56,988.6,816.17,Ticket de Venta,9732990,93606716,2020-09-04,69.2,98204.11,Pendiente,51470,1XwLvY6i,Juguete Pm,988.6,18,Artículo Juguete Pm en venta en tienda,fig_741,1
9441262,41,301.71,886.85,Boleta de Venta,6295689,72157318,2023-07-08,43.53,32562.39,Reembolsada,75369,uhBRJajQ,Tableta Law,301.71,88,Artículo Tableta Law en venta en tienda,fig_342,1
7865596,80,301.71,690.17,Nota de Débito,2110061,91861537,2018-05-30,44.62,66763.49,Cancelada,75369,uhBRJajQ,Tableta Law,301.71,88,Artículo Tableta Law en venta en tienda,fig_342,1
9629769,31,301.71,970.53,Factura,8732173,34092496,2020-01-05,67.72,68129.95,Reembolsada,75369,uhBRJajQ,Tableta Law,301.71,88,Artículo Tableta Law en venta en tienda,fig_342,1
7802050,67,301.71,386.99,Factura,7039328,35889451,2018-07-19,59.21,78528.4,Cancelada,75369,uhBRJajQ,Tableta Law,301.71,88,Artículo Tableta Law en venta en tienda,fig_342,1
7420486,84,374.55,684.21,Boleta de Venta,6295689,72157318,2023-07-08,43.53,32562.39,Reembolsada,32684,WJwSqMtS,Silla Quite,374.55,46,Artículo Silla Quite en venta en tienda,fig_651,1
5770631,98,374.55,589.04,Factura,1673245,60358675,2022-07-12,99.94,16499.25,Reembolsada,32684,WJwSqMtS,Silla Quite,374.55,46,Artículo Silla Quite en venta en tienda,fig_651,1
8684985,63,374.55,758.01,Nota de Débito,3603368,40127341,2018-02-06,88.34,13800.67,Completada,32684,WJwSqMtS,Silla Quite,374.55,46,Artículo Silla Quite en venta en tienda,fig_651,1
5232974,23,374.55,830.66,Recibo,1004257,12024488,2016-04-25,28.31,7244.79,Pendiente,32684,WJwSqMtS,Silla Quite,374.55,46,Artículo Silla Quite en venta en tienda,fig_651,1
6888884,6,374.55,173.47,Nota de Débito,8982663,73547908,2019-05-08,37.71,59094.78,Cancelada,32684,WJwSqMtS,Silla Quite,374.55,46,Artículo Silla Quite en venta en tienda,fig_651,1
6468232,12,374.55,133.51,Ticket de Venta,2700641,93449530,2023-08-23,66.1,45651.64,Pendiente,32684,WJwSqMtS,Silla Quite,374.55,46,Artículo Silla Quite en venta en tienda,fig_651,1
8437761,90,374.55,228.93,Recibo,5871385,95618830,2021-11-19,8.69,29520.31,Completada,32684,WJwSqMtS,Silla Quite,374.55,46,Artículo Silla Quite en venta en tienda,fig_651,1
4115938,7,374.55,869.78,Boleta de Venta,9924208,58240566,2015-11-30,11.38,21241.79,Reembolsada,32684,WJwSqMtS,Silla Quite,374.55,46,Artículo Silla Quite en venta en tienda,fig_651,1
5108795,15,374.55,624.23,Nota de Crédito,8071411,82440420,2022-12-13,49.22,77126.42,Pendiente,32684,WJwSqMtS,Silla Quite,374.55,46,Artículo Silla Quite en venta en tienda,fig_651,1
4383466,93,60.04,216.25,Boleta de Venta,6295689,72157318,2023-07-08,43.53,32562.39,Reembolsada,32684,LXpkvQTX,Mesa Least,60.04,60,Artículo Mesa Least en venta en tienda,fig_654,1
9536257,66,60.04,413.71,Nota de Crédito,8545357,83405843,2015-10-18,87.18,58267.68,En proceso,32684,LXpkvQTX,Mesa Least,60.04,60,Artículo Mesa Least en venta en tienda,fig_654,1
9106193,6,60.04,899.07,Factura,9421262,57092485,2016-10-31,62.05,94186.16,Cancelada,32684,LXpkvQTX,Mesa Least,60.04,60,Artículo Mesa Least en venta en tienda,fig_654,1
5463868,21,60.04,201.52,Boleta de Venta,2806567,65182449,2017-11-25,34.91,1039.99,Cancelada,32684,LXpkvQTX,Mesa Least,60.04,60,Artículo Mesa Least en venta en tienda,fig_654,1
5102189,40,60.04,647.16,Nota de Crédito,9197898,85559571,2018-11-12,23.58,38824.33,Pendiente,32684,LXpkvQTX,Mesa Least,60.04,60,Artículo Mesa Least en venta en tienda,fig_654,1
9168769,45,60.04,66.71,Recibo,6512520,82943864,2017-07-23,30.65,33454.44,Reembolsada,32684,LXpkvQTX,Mesa Least,60.04,60,Artículo Mesa Least en venta en tienda,fig_654,1
5071587,66,60.04,82.86,Boleta de Venta,3356437,69592845,2022-06-24,81.77,10353.11,Completada,32684,LXpkvQTX,Mesa Least,60.04,60,Artículo Mesa Least en venta en tienda,fig_654,1
5023355,23,836.62,301.45,Ticket de Venta,2740060,90605371,2018-12-19,2.01,25228.74,Reembolsada,64218,GHjZbPRu,Galleta Guess,836.62,60,Artículo Galleta Guess en venta en tienda,fig_152,1
7743759,3,836.62,893.64,Recibo,1375236,19633096,2023-03-18,48.8,55230.53,Reembolsada,64218,GHjZbPRu,Galleta Guess,836.62,60,Artículo Galleta Guess en venta en tienda,fig_152,1
9412447,35,836.62,760.33,Ticket de Venta,6673759,13739320,2022-09-30,94.63,63256.4,Pendiente,64218,GHjZbPRu,Galleta Guess,836.62,60,Artículo Galleta Guess en venta en tienda,fig_152,1
8909463,48,836.62,33.17,Nota de Débito,2512032,12117131,2019-10-03,16.39,84170.36,Pendiente,64218,GHjZbPRu,Galleta Guess,836.62,60,Artículo Galleta Guess en venta en tienda,fig_152,1
5846260,51,97.05,28.69,Factura,5366175,71145821,2023-07-17,4.8,62029.54,Cancelada,39582,aMoF2f6X,Pantalón Young,97.05,70,Artículo Pantalón Young en venta en tienda,fig_167,1
7195664,47,97.05,70.87,Recibo,8483440,73962023,2019-04-11,74.06,95114.15,Cancelada,39582,aMoF2f6X,Pantalón Young,97.05,70,Artículo Pantalón Young en venta en tienda,fig_167,1
4629517,61,97.05,963.94,Nota de Crédito,3054904,10290447,2019-07-06,3.61,67182.84,En proceso,39582,aMoF2f6X,Pantalón Young,97.05,70,Artículo Pantalón Young en venta en tienda,fig_167,1
6076942,74,97.05,128.22,Factura,2233329,62065594,2021-10-10,32.59,12748.59,En proceso,39582,aMoF2f6X,Pantalón Young,97.05,70,Artículo Pantalón Young en venta en tienda,fig_167,1
4485984,53,97.05,710.51,Boleta de Venta,5449297,49231390,2022-04-18,63.47,24828.28,Cancelada,39582,aMoF2f6X,Pantalón Young,97.05,70,Artículo Pantalón Young en venta en tienda,fig_167,1
